313,212
316,212
316,213
317,213
317,214
319,214
319,215
320,215
320,217
321,217
321,218
322,218
322,227
321,227
321,229
320,229
320,231
319,231
319,232
318,232
318,233
316,233
316,234
314,234
314,235
307,235
307,234
305,234
305,233
303,233
303,232
302,232
302,231
301,231
301,229
300,229
300,226
299,226
299,219
300,219
300,217
301,217
301,216
302,216
302,215
303,215
303,214
304,214
304,213
305,213
305,212
308,212
308,211
313,211
